character,round,image_number,frame_id,pose_index,action,output_file,source_sha256,crop_source,crop_x,crop_y,crop_w,crop_h,output_sha256,source_replaced,manual_applied
Oh fuxking 天婦羅尬哩涼,ROUND_2,1,11,1,投技「一起摔啦！」,Oh fuxking 天婦羅尬哩涼/ROUND_2/01_投技「一起摔啦！」/11.webp,f73d1ba8454a5323d93fee7b2cd31670c12d165244b8a95dd8bc76c3caa2c333,detected_or_manifest,27,25,201,240,008d46018deef4031ebb9047343f2b890a061a05e60e53cd69e70195b7daf93d,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,1,12,2,投技「一起摔啦！」,Oh fuxking 天婦羅尬哩涼/ROUND_2/01_投技「一起摔啦！」/12.webp,f73d1ba8454a5323d93fee7b2cd31670c12d165244b8a95dd8bc76c3caa2c333,detected_or_manifest,249,52,220,220,cc46b68040fbffeaef0a9eb6696c55b3a44f9d7c6929fca8c3b7161538ed928e,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,1,16,6,投技「一起摔啦！」,Oh fuxking 天婦羅尬哩涼/ROUND_2/01_投技「一起摔啦！」/16.webp,f73d1ba8454a5323d93fee7b2cd31670c12d165244b8a95dd8bc76c3caa2c333,manual,490,313,213,188,789553a32e51919d654990008a149b9cc4a2c55a1802a2f9e4243317683b7e2c,False,True
Oh fuxking 天婦羅尬哩涼,ROUND_2,2,26,6,Soft KD Recovery,Oh fuxking 天婦羅尬哩涼/ROUND_2/07_Soft_KD_Recovery/26.webp,175ae209b5be9b502be6da3baea4147d7bf223cc7332b8dd94872198bf2d24e5,detected_or_manifest,488,218,214,145,f45c9eb4b6dfbd4b70717a745c9d760f528177b8169df83ff48258e8e2b98284,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,2,28,8,起身後段,Oh fuxking 天婦羅尬哩涼/ROUND_2/09_起身後段/28.webp,175ae209b5be9b502be6da3baea4147d7bf223cc7332b8dd94872198bf2d24e5,detected_or_manifest,296,365,166,170,98399d8c1447b72c1dd9a3610b26711c14128c7798d159799edd79a616dff364,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,2,29,9,KO,Oh fuxking 天婦羅尬哩涼/ROUND_2/10_KO/29.webp,175ae209b5be9b502be6da3baea4147d7bf223cc7332b8dd94872198bf2d24e5,detected_or_manifest,490,381,223,141,84f6ad458261a9fafe0adcb60cbe9b9f210f571c37c22c297e5df948a1b8a6bf,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,3,32,2,Charge Loop,Oh fuxking 天婦羅尬哩涼/ROUND_2/12_Charge_Loop/32.webp,29487990101862ae6bd730ca8f25c9ac700e298ded5837f943ebae0d0e415205,detected_or_manifest,269,73,213,200,12e7545bc2e673dcc87456c77a10bfb97eadce0d2623d2ef03fe332eb84af4ed,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,3,33,3,Maximum Charge,Oh fuxking 天婦羅尬哩涼/ROUND_2/13_Maximum_Charge/33.webp,29487990101862ae6bd730ca8f25c9ac700e298ded5837f943ebae0d0e415205,detected_or_manifest,496,66,215,180,f0790445437be58263f0ada52bc6fcf878bb84ad42cf594a69fff4a9cbe9bee4,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,5,51,1,Ultimate 啟動,Oh fuxking 天婦羅尬哩涼/ROUND_2/20_Ultimate_啟動/51.webp,30bf5429696b4e02faf36e4d246640dea3f6084d0329c2089241021223017c2b,detected_or_manifest,0,0,244,272,6c073fd1860d7aed0d0576ca9162b3710308c1254647aa5ee759d6ea06d1fb1b,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,5,52,2,召喚蓄勢,Oh fuxking 天婦羅尬哩涼/ROUND_2/21_召喚蓄勢/52.webp,30bf5429696b4e02faf36e4d246640dea3f6084d0329c2089241021223017c2b,detected_or_manifest,244,0,255,272,89d1dc62d379375efe3a69500d7174f7e8f8b79c8bb5f537cd913ccabdf1845b,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,5,53,3,大聲召喚,Oh fuxking 天婦羅尬哩涼/ROUND_2/22_大聲召喚/53.webp,30bf5429696b4e02faf36e4d246640dea3f6084d0329c2089241021223017c2b,detected_or_manifest,499,0,225,272,764591f4633038015b53f838bcbf7ac9a973c2dfdd8910feeaa5ae728f5a469c,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,5,54,4,指揮企鵝群往前,Oh fuxking 天婦羅尬哩涼/ROUND_2/23_指揮企鵝群往前/54.webp,30bf5429696b4e02faf36e4d246640dea3f6084d0329c2089241021223017c2b,detected_or_manifest,0,272,244,271,17c306ef4b50aaee178d1204ecfeee54e71ebc3eb8e9ab6102518fd377cd1315,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,5,55,5,快速 Recovery,Oh fuxking 天婦羅尬哩涼/ROUND_2/24_快速_Recovery/55.webp,30bf5429696b4e02faf36e4d246640dea3f6084d0329c2089241021223017c2b,detected_or_manifest,244,272,255,271,21331413dc25ec3016f03f0f54f155a4974539985c741d6f9c1ab2072b04029c,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,5,56,6,玩家恢復正常操作,Oh fuxking 天婦羅尬哩涼/ROUND_2/25_玩家恢復正常操作/56.webp,30bf5429696b4e02faf36e4d246640dea3f6084d0329c2089241021223017c2b,detected_or_manifest,499,272,225,271,881eee7500412948d0c0d41a824cd4833f58d700253248e1f20369412d20e1c3,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,6,66,6,Minion 2,Oh fuxking 天婦羅尬哩涼/ROUND_2/31_Minion_2/66.webp,e5ce70e78f4c5037c8a163f8e1070bd3ece378c7337811a8a0a9ef53c7038cc9,detected_or_manifest,488,202,222,155,e0f412f1889ce82673472493b09510798f017c59e7eafe0d65e887bacbcf4b7a,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,6,69,9,Minion 3,Oh fuxking 天婦羅尬哩涼/ROUND_2/34_Minion_3/69.webp,e5ce70e78f4c5037c8a163f8e1070bd3ece378c7337811a8a0a9ef53c7038cc9,detected_or_manifest,488,375,222,151,6074d8331c4de161ab8a10b1268a464d008aa811bdefbf6b1450fd586fe48fa1,False,False
Oh fuxking 天婦羅尬哩涼,ROUND_2,7,73,3,Hit／Defeat,Oh fuxking 天婦羅尬哩涼/ROUND_2/37_Hit_Defeat/73.webp,0a2e1c25515bc69ac6c3fb99bb9536c46ba45d31cefa42bfb5932e24e8d461c7,manual,485,17,239,192,92d5c78541f6ea6ffb4dd52adb943dd8bbbfbb233de60251fd82bd3c80d6c7b5,False,True
Oh fuxking 天婦羅尬哩涼,ROUND_2,7,75,5,Body Check,Oh fuxking 天婦羅尬哩涼/ROUND_2/39_Body_Check/75.webp,0a2e1c25515bc69ac6c3fb99bb9536c46ba45d31cefa42bfb5932e24e8d461c7,manual,279,196,196,168,7f46a968549ad0a40428d0bb243b86710650fdc30b9f44ebfad3d3a201217b11,False,True
Oh fuxking 天婦羅尬哩涼,ROUND_2,7,78,8,Body Check,Oh fuxking 天婦羅尬哩涼/ROUND_2/42_Body_Check/78.webp,0a2e1c25515bc69ac6c3fb99bb9536c46ba45d31cefa42bfb5932e24e8d461c7,manual,268,364,200,172,c26dce0500814d3f8a9537546c124d8459cfa05fa3726314f4042f69aeab2ef6,False,True
Oh fuxking 天婦羅尬哩涼,ROUND_2,7,79,9,Hit／Defeat,Oh fuxking 天婦羅尬哩涼/ROUND_2/43_Hit_Defeat/79.webp,0a2e1c25515bc69ac6c3fb99bb9536c46ba45d31cefa42bfb5932e24e8d461c7,manual,490,381,227,153,a0b79d0fdd5f0f25ed51cfefac2d89de6c5c645aa26899b25a24df0aef1e59a4,False,True
Oh fuxking 天婦羅尬哩涼,ROUND_2,8,82,2,Body Check,Oh fuxking 天婦羅尬哩涼/ROUND_2/45_Body_Check/82.webp,9d7c632c25ca672e45ab864a3595126b733106c4eca716faa331f898f714405e,manual,252,8,225,170,769276f03b540996279931209cb32834288c94f453bce331064960f53f9a10d2,False,True
Oh fuxking 天婦羅尬哩涼,ROUND_2,8,83,3,Hit／Defeat,Oh fuxking 天婦羅尬哩涼/ROUND_2/46_Hit_Defeat/83.webp,9d7c632c25ca672e45ab864a3595126b733106c4eca716faa331f898f714405e,manual,484,52,238,141,e66ddfa1750601676022393c808a6277fad06d747b2c6be633ff34cadc90d984,False,True
Oh fuxking 天婦羅尬哩涼,ROUND_2,8,86,6,Hit／Defeat,Oh fuxking 天婦羅尬哩涼/ROUND_2/49_Hit_Defeat/86.webp,9d7c632c25ca672e45ab864a3595126b733106c4eca716faa331f898f714405e,manual,492,188,214,175,186314b047056602cff0ec92ab8b9304dfc4ebe8561fea06a054521cf9753af6,False,True
Oh fuxking 天婦羅尬哩涼,ROUND_2,8,89,9,Hit／Defeat,Oh fuxking 天婦羅尬哩涼/ROUND_2/52_Hit_Defeat/89.webp,9d7c632c25ca672e45ab864a3595126b733106c4eca716faa331f898f714405e,manual,490,381,227,147,b153636b1d5f4ea0ae7ccc99015c0fed3a804ca14b043222a21e2c15558ad561,False,True
哥布林也想談戀愛,ROUND_1,1,12,2,待機／害羞／緊張準備,哥布林也想談戀愛/ROUND_1/01_待機_害羞_緊張準備/12.webp,7d5ec5e418338db41332eeb688409de96ba3acd4628b1d92adecfcb04fce3dec,detected_or_manifest,280,12,231,246,6bba314bbd4cecaaf41afe7b26b6d3d1e0676eb589c7b42a71aca78f942d177d,False,False
哥布林也想談戀愛,ROUND_1,1,14,4,前走,哥布林也想談戀愛/ROUND_1/02_前走/14.webp,7d5ec5e418338db41332eeb688409de96ba3acd4628b1d92adecfcb04fce3dec,detected_or_manifest,0,271,246,226,0d61412221dc071409a810fc308f9d10bd73a6d30cd23cd19a633e2a377febf2,False,False
哥布林也想談戀愛,ROUND_1,1,15,5,前走,哥布林也想談戀愛/ROUND_1/02_前走/15.webp,7d5ec5e418338db41332eeb688409de96ba3acd4628b1d92adecfcb04fce3dec,detected_or_manifest,284,266,227,240,7d3a5f4d45b7d21222959dfdfee86e1d492ac1c9dd966d0b88c7dab095650a02,False,False
哥布林也想談戀愛,ROUND_1,1,18,8,後走,哥布林也想談戀愛/ROUND_1/03_後走/18.webp,7d5ec5e418338db41332eeb688409de96ba3acd4628b1d92adecfcb04fce3dec,detected_or_manifest,275,511,223,247,fb33f3f0d806ef0a6b2a0f0bfaa6c241ebc8337611d2eb3adb91d18a272620fc,False,False
哥布林也想談戀愛,ROUND_1,1,19,9,後走,哥布林也想談戀愛/ROUND_1/03_後走/19.webp,7d5ec5e418338db41332eeb688409de96ba3acd4628b1d92adecfcb04fce3dec,detected_or_manifest,516,516,243,252,e7dbe1155d70c20fc1f521dc8538a377e20e2df50605f2413da968003a23048e,False,False
哥布林也想談戀愛,ROUND_1,2,21,1,蹲下,哥布林也想談戀愛/ROUND_1/04_蹲下/21.webp,2f7e3c13e35534b42f8514c35e531e1e77306f36d67b704e08f1287db5e53e7c,detected_or_manifest,57,20,195,233,9b2f8923841b1befb4caef82f9a50196a50683473ba2ccd47dd0a155b1a3c7ed,False,False
哥布林也想談戀愛,ROUND_1,2,22,2,跳躍,哥布林也想談戀愛/ROUND_1/05_跳躍/22.webp,2f7e3c13e35534b42f8514c35e531e1e77306f36d67b704e08f1287db5e53e7c,detected_or_manifest,314,45,194,206,1394e5cca9237fd85167ead3a5640d1da881968e446ee96392628340718e4342,False,False
哥布林也想談戀愛,ROUND_1,2,23,3,跳躍,哥布林也想談戀愛/ROUND_1/05_跳躍/23.webp,2f7e3c13e35534b42f8514c35e531e1e77306f36d67b704e08f1287db5e53e7c,detected_or_manifest,526,17,226,235,40eae202710427e31d0dfcfd916ec59dc6133e5109653fcda43e12858be915aa,False,False
哥布林也想談戀愛,ROUND_1,2,25,5,前衝,哥布林也想談戀愛/ROUND_1/07_前衝/25.webp,2f7e3c13e35534b42f8514c35e531e1e77306f36d67b704e08f1287db5e53e7c,detected_or_manifest,255,259,254,249,7bd66bf8c527c52d74aba30b74ba7ffc3a31d7f339497ac6978965f493348163,False,False
哥布林也想談戀愛,ROUND_1,2,26,6,前衝,哥布林也想談戀愛/ROUND_1/07_前衝/26.webp,2f7e3c13e35534b42f8514c35e531e1e77306f36d67b704e08f1287db5e53e7c,detected_or_manifest,526,256,235,257,045f07c79940f3f32074210690ea8c1fad03813f5ed1fbb6516937fd878a0ff0,False,False
哥布林也想談戀愛,ROUND_1,2,28,8,後撤,哥布林也想談戀愛/ROUND_1/08_後撤/28.webp,2f7e3c13e35534b42f8514c35e531e1e77306f36d67b704e08f1287db5e53e7c,detected_or_manifest,262,512,237,256,a2ed0318b025f77cc63d498b694f00cefc87b60cb3aadf2ba4f3b01f61b349d8,False,False
哥布林也想談戀愛,ROUND_1,2,29,9,後撤,哥布林也想談戀愛/ROUND_1/08_後撤/29.webp,2f7e3c13e35534b42f8514c35e531e1e77306f36d67b704e08f1287db5e53e7c,detected_or_manifest,512,529,234,216,04df0ab475058413463e4eb48db587a82edc7254c5f3eebbaa4c6b99dc8d62a6,False,False
哥布林也想談戀愛,ROUND_1,4,41,1,輕攻「那個…妳好」,哥布林也想談戀愛/ROUND_1/18_輕攻「那個...妳好」/41.webp,194621c0f375abdbff806d3470523ce43c71ea7f0b8a539219ef3d988a272173,detected_or_manifest,0,15,221,233,b34cf6da5886a157fa06c42a20082a4e91ea0094373f3109d23f3e9969dd82dc,False,False
哥布林也想談戀愛,ROUND_1,4,42,2,輕攻「那個…妳好」,哥布林也想談戀愛/ROUND_1/18_輕攻「那個...妳好」/42.webp,194621c0f375abdbff806d3470523ce43c71ea7f0b8a539219ef3d988a272173,detected_or_manifest,298,24,186,233,310dc4e2f7432409adae5498ed17bf5f29b48f88a11cd5a3a5fe8a0caca6d052,False,False
哥布林也想談戀愛,ROUND_1,4,43,3,輕攻「那個…妳好」,哥布林也想談戀愛/ROUND_1/18_輕攻「那個...妳好」/43.webp,194621c0f375abdbff806d3470523ce43c71ea7f0b8a539219ef3d988a272173,detected_or_manifest,544,25,195,224,02aa16969e86dc2ac52375c9b6016faa4f8dd5799f9724bd23436bf3bd0b1014,False,False
哥布林也想談戀愛,ROUND_1,4,44,4,輕攻「那個…妳好」,哥布林也想談戀愛/ROUND_1/18_輕攻「那個...妳好」/44.webp,194621c0f375abdbff806d3470523ce43c71ea7f0b8a539219ef3d988a272173,detected_or_manifest,32,271,210,223,c940f8a62ebac221f552cd23d708c59e33c1ec07d42ac7912d67f0d0f63a3fbd,False,False
哥布林也想談戀愛,ROUND_1,4,45,5,輕攻「那個…妳好」,哥布林也想談戀愛/ROUND_1/18_輕攻「那個...妳好」/45.webp,194621c0f375abdbff806d3470523ce43c71ea7f0b8a539219ef3d988a272173,detected_or_manifest,255,267,209,227,4b8242aa29c929135741b39956c7ff8805438a3f5a372bfe33c763f81a2636b9,False,False
哥布林也想談戀愛,ROUND_1,4,46,6,輕攻「那個…妳好」,哥布林也想談戀愛/ROUND_1/18_輕攻「那個...妳好」/46.webp,194621c0f375abdbff806d3470523ce43c71ea7f0b8a539219ef3d988a272173,detected_or_manifest,516,261,204,233,edb397146a258071bb442397c8de48b773c4e523e7b44dffee1f79193e789430,False,False
哥布林也想談戀愛,ROUND_1,5,51,1,重攻「戀愛頭槌」,哥布林也想談戀愛/ROUND_1/19_重攻「戀愛頭槌」/51.webp,8f8ba4963a7527b082d91c421001a55e61bb0bcd099e04393ae5f305f249ba33,detected_or_manifest,0,0,281,256,ae87a02e96e977c9dba3c722af5bc1f7cdd1055638a332376c32a0e0d6ce4990,False,False
哥布林也想談戀愛,ROUND_1,5,52,2,重攻「戀愛頭槌」,哥布林也想談戀愛/ROUND_1/19_重攻「戀愛頭槌」/52.webp,8f8ba4963a7527b082d91c421001a55e61bb0bcd099e04393ae5f305f249ba33,detected_or_manifest,281,0,253,256,bb204ab1b022c0601dc8271f59949997d1e8747440d88667f0bbdb0f5a462ac1,False,False
哥布林也想談戀愛,ROUND_1,5,53,3,重攻「戀愛頭槌」,哥布林也想談戀愛/ROUND_1/19_重攻「戀愛頭槌」/53.webp,8f8ba4963a7527b082d91c421001a55e61bb0bcd099e04393ae5f305f249ba33,detected_or_manifest,534,0,234,256,8bbed31c4ee4492da99f7cf97f3a9c8e60b9232038f402a5f8ccb2cae72d7967,False,False
哥布林也想談戀愛,ROUND_1,5,54,4,重攻「戀愛頭槌」,哥布林也想談戀愛/ROUND_1/19_重攻「戀愛頭槌」/54.webp,8f8ba4963a7527b082d91c421001a55e61bb0bcd099e04393ae5f305f249ba33,detected_or_manifest,0,256,281,256,f5f4d64834606e8e490c9e41be31bfab612ae79fc75b741d554ba10f3bd04fc2,False,False
哥布林也想談戀愛,ROUND_1,5,55,5,重攻「戀愛頭槌」,哥布林也想談戀愛/ROUND_1/19_重攻「戀愛頭槌」/55.webp,8f8ba4963a7527b082d91c421001a55e61bb0bcd099e04393ae5f305f249ba33,detected_or_manifest,281,256,253,256,dcd13788cc5af0fbacfc1bebf440893ffea669d491e365f4de4f35a6b5ab0d04,False,False
哥布林也想談戀愛,ROUND_1,5,56,6,重攻「戀愛頭槌」,哥布林也想談戀愛/ROUND_1/19_重攻「戀愛頭槌」/56.webp,8f8ba4963a7527b082d91c421001a55e61bb0bcd099e04393ae5f305f249ba33,detected_or_manifest,534,256,234,256,eec246ed4ac5f24f58ca35dc0bda96e5baa7b48fa8d48b8d30ed59123e30babf,False,False
哥布林也想談戀愛,ROUND_1,6,61,1,下段「卑微求愛掃腿」,哥布林也想談戀愛/ROUND_1/20_下段「卑微求愛掃腿」/61.webp,eecaa8b2acc1c315d2ba6c69c644e37f25ab81f2a4ccdcce412f389489e96bcc,detected_or_manifest,0,0,264,255,4665e00a55142d978e39bae5512813775c7cd47873a140fd8f76a05a7c04dfca,False,False
哥布林也想談戀愛,ROUND_1,6,62,2,下段「卑微求愛掃腿」,哥布林也想談戀愛/ROUND_1/20_下段「卑微求愛掃腿」/62.webp,eecaa8b2acc1c315d2ba6c69c644e37f25ab81f2a4ccdcce412f389489e96bcc,detected_or_manifest,264,0,247,255,722dad0651b5d125cb08abd73026f0406dab1a8dabf592b8909cf9416a4d88e5,False,False
哥布林也想談戀愛,ROUND_1,6,63,3,下段「卑微求愛掃腿」,哥布林也想談戀愛/ROUND_1/20_下段「卑微求愛掃腿」/63.webp,eecaa8b2acc1c315d2ba6c69c644e37f25ab81f2a4ccdcce412f389489e96bcc,detected_or_manifest,511,0,257,255,ff6de1d06102d8c43b1aa0c2ccdc7819c364a34cb3e9e276d6b221328c0a75d1,False,False
哥布林也想談戀愛,ROUND_1,6,64,4,下段「卑微求愛掃腿」,哥布林也想談戀愛/ROUND_1/20_下段「卑微求愛掃腿」/64.webp,eecaa8b2acc1c315d2ba6c69c644e37f25ab81f2a4ccdcce412f389489e96bcc,detected_or_manifest,0,255,264,257,46c2373d6f804571f7068c3ad264eec8c44aabf2febffece666c75989c6af106,False,False
哥布林也想談戀愛,ROUND_1,6,65,5,下段「卑微求愛掃腿」,哥布林也想談戀愛/ROUND_1/20_下段「卑微求愛掃腿」/65.webp,eecaa8b2acc1c315d2ba6c69c644e37f25ab81f2a4ccdcce412f389489e96bcc,detected_or_manifest,264,255,247,257,3239ecea665db32f59389a96755ed424fccd9073c69474983a4f51c780117098,False,False
哥布林也想談戀愛,ROUND_1,6,66,6,下段「卑微求愛掃腿」,哥布林也想談戀愛/ROUND_1/20_下段「卑微求愛掃腿」/66.webp,eecaa8b2acc1c315d2ba6c69c644e37f25ab81f2a4ccdcce412f389489e96bcc,detected_or_manifest,511,255,257,257,7b644e70a4d77606d651f97a7f163bf65812b0decfae286c77d285c74ed68d46,False,False
哥布林也想談戀愛,ROUND_1,8,83,3,普通投技「不要走！」,哥布林也想談戀愛/ROUND_1/22_普通投技「不要走！」/83.webp,904edfffdf06c0006222102b9e08f16690a54008e73771c0f9b28eb5d63cd6af,detected_or_manifest,526,35,206,217,1ee9c16fa9a6a5cf143ed8dbf6f29f34c7adeef708cb43de9da29d6a0833382a,False,False
哥布林也想談戀愛,ROUND_1,8,84,4,普通投技「不要走！」,哥布林也想談戀愛/ROUND_1/22_普通投技「不要走！」/84.webp,904edfffdf06c0006222102b9e08f16690a54008e73771c0f9b28eb5d63cd6af,detected_or_manifest,0,275,253,205,4a27ca0e9b2db24a5970414584a545d9e51f7b89b1b9ba88e2aacb2de2cd9100,False,False
哥布林也想談戀愛,ROUND_1,8,85,5,普通投技「不要走！」,哥布林也想談戀愛/ROUND_1/22_普通投技「不要走！」/85.webp,904edfffdf06c0006222102b9e08f16690a54008e73771c0f9b28eb5d63cd6af,detected_or_manifest,259,273,232,213,af04eb479edb670994546de610555d53efab736c9e5002f0766d8222e7bc7a74,False,False
哥布林也想談戀愛,ROUND_1,8,86,6,普通投技「不要走！」,哥布林也想談戀愛/ROUND_1/22_普通投技「不要走！」/86.webp,904edfffdf06c0006222102b9e08f16690a54008e73771c0f9b28eb5d63cd6af,detected_or_manifest,512,261,244,233,dfad90ade0dc1de270ca0b48d0d003c9adb876524c1a74c096e2ad1514cbae4a,False,False
哥布林也想談戀愛,ROUND_1,9,97,7,Lv1 Whiff Recovery,哥布林也想談戀愛/ROUND_1/29_Lv1_Whiff_Recovery/97.webp,2ccb4dd6bc0d68fd61b66bd56e5efcfe45ae5bf00ca90a7cbec764d20cd5aedd,detected_or_manifest,10,512,235,246,789b76264d65d1231399bc4a8f1662086e77ed7d01a2e334e7227ef37d8e0a9e,False,False
哥布林也想談戀愛,ROUND_2,1,11,1,Ultimate 決意,哥布林也想談戀愛/ROUND_2/01_Ultimate_決意/11.webp,92e4322288ac78ebf76576e3ab03ef6a5f1bbf6bf8d7652f3c2115cbc8ef2f92,detected_or_manifest,32,12,170,225,b5a50561b836edbd86f10ca1b90a314e59e5e1c990c710fc7edc8cf42d725cdf,False,False
哥布林也想談戀愛,ROUND_2,1,12,2,「長老您保重」自我生命犧牲,哥布林也想談戀愛/ROUND_2/02_「長老您保重」自我生命犧牲/12.webp,92e4322288ac78ebf76576e3ab03ef6a5f1bbf6bf8d7652f3c2115cbc8ef2f92,detected_or_manifest,311,7,173,231,44fd80571d0b688feeaf37c0ec0f440ba928c404d001dcbee9f49b545b0282c5,False,False
哥布林也想談戀愛,ROUND_2,1,13,3,變身臨界,哥布林也想談戀愛/ROUND_2/03_變身臨界/13.webp,92e4322288ac78ebf76576e3ab03ef6a5f1bbf6bf8d7652f3c2115cbc8ef2f92,detected_or_manifest,532,7,160,234,9ab8f51349891a57f2086166eb21418aa38fcbc7039d6efec60d989058200613,False,False
哥布林也想談戀愛,ROUND_2,1,16,6,Mode Handoff,哥布林也想談戀愛/ROUND_2/06_Mode_Handoff/16.webp,92e4322288ac78ebf76576e3ab03ef6a5f1bbf6bf8d7652f3c2115cbc8ef2f92,detected_or_manifest,516,260,210,232,2e129852d19c86c36ac3b0c34da578b623a9deba28fa0eaf2178bb308f0f4c0e,False,False
哥布林也想談戀愛,ROUND_2,2,29,9,後走,哥布林也想談戀愛/ROUND_2/09_後走/29.webp,a2b5b87bf3a3772ce314adb64e4ad9a6df8913bf1665b6cf57064a693748b849,detected_or_manifest,510,510,202,248,e32f3e37e10885ab0aac847c27a14ece1bc530a9ee201f72770798fe5004cb3b,False,False
哥布林也想談戀愛,ROUND_2,4,49,9,Heavy Stagger,哥布林也想談戀愛/ROUND_2/23_Heavy_Stagger/49.webp,216c1d5549cb47d007c30adab41760b52017a3a70656c723a298cd2cdb0cb99c,detected_or_manifest,520,521,240,229,91e262dee9fd3dbc1fee99c7b31117552f5e6b94139f7189e100d47c20c99cb4,False,False
哥布林也想談戀愛,ROUND_2,5,54,4,Low「卑微求愛掃腿」,哥布林也想談戀愛/ROUND_2/25_Low「卑微求愛掃腿」/54.webp,ff11c4baee34db1736f0a92288edcdfe720bd1534d71539aceb50f4df137ff76,detected_or_manifest,0,275,253,229,30d14d9988aa3c62557041574fe50c34023f0f8eec7163f83025fdd46e437852,False,False
哥布林也想談戀愛,ROUND_2,5,55,5,Low「卑微求愛掃腿」,哥布林也想談戀愛/ROUND_2/25_Low「卑微求愛掃腿」/55.webp,ff11c4baee34db1736f0a92288edcdfe720bd1534d71539aceb50f4df137ff76,detected_or_manifest,303,274,210,238,61fd453eccb6991e5cef46d26a5f88006e672f756efc149ae7ec9724f3c51e86,False,False
哥布林也想談戀愛,ROUND_2,5,58,8,Low「卑微求愛掃腿」,哥布林也想談戀愛/ROUND_2/25_Low「卑微求愛掃腿」/58.webp,ff11c4baee34db1736f0a92288edcdfe720bd1534d71539aceb50f4df137ff76,detected_or_manifest,285,514,224,254,a5d1d1ee1ee128d3057381c9968bbbb4ad3c757165e1fad1a69eea4f217d0fea,False,False
哥布林也想談戀愛,ROUND_2,6,61,1,覺醒 Heavy「戀愛頭槌」,哥布林也想談戀愛/ROUND_2/26_覺醒_Heavy「戀愛頭槌」/61.webp,4eb3f3375094f5e0b88e7747f410244b4e5d9a4ff84c9b0d7b04df37cd5b8dd7,detected_or_manifest,19,31,207,201,9db0fc486df8576bf8e1bf35698d48d954a90b3c9e66b52ffeea44ee0469798a,False,False
哥布林也想談戀愛,ROUND_2,6,62,2,覺醒 Heavy「戀愛頭槌」,哥布林也想談戀愛/ROUND_2/26_覺醒_Heavy「戀愛頭槌」/62.webp,4eb3f3375094f5e0b88e7747f410244b4e5d9a4ff84c9b0d7b04df37cd5b8dd7,detected_or_manifest,277,34,204,211,2a1519ba1835f112172262379bfba299c8ecbf51912b249ed7abdd7f2c98c280,False,False
哥布林也想談戀愛,ROUND_2,6,64,4,覺醒 Heavy「戀愛頭槌」,哥布林也想談戀愛/ROUND_2/26_覺醒_Heavy「戀愛頭槌」/64.webp,4eb3f3375094f5e0b88e7747f410244b4e5d9a4ff84c9b0d7b04df37cd5b8dd7,detected_or_manifest,18,268,239,233,35459cb2e99b7440339999f1386eb927cd2ad0b8eb48139620f1bc0195649ed4,False,False
哥布林也想談戀愛,ROUND_2,6,65,5,覺醒 Heavy「戀愛頭槌」,哥布林也想談戀愛/ROUND_2/26_覺醒_Heavy「戀愛頭槌」/65.webp,4eb3f3375094f5e0b88e7747f410244b4e5d9a4ff84c9b0d7b04df37cd5b8dd7,detected_or_manifest,256,264,249,216,8b6ee7455a0aa0503ede06de4a4429ced302c47f266494ac7f8f8f1b4172222a,False,False
哥布林也想談戀愛,ROUND_2,6,66,6,覺醒 Heavy「戀愛頭槌」,哥布林也想談戀愛/ROUND_2/26_覺醒_Heavy「戀愛頭槌」/66.webp,4eb3f3375094f5e0b88e7747f410244b4e5d9a4ff84c9b0d7b04df37cd5b8dd7,detected_or_manifest,520,297,225,167,e81d32ff668d4eee2d2aa4fa38816f4f9d9ab38a3f0d0641c9a4397f52b2efc2,False,False
沙拉貓貓,ROUND_1,5,51,1,下段「菜梗掃地」,沙拉貓貓/ROUND_1/09_下段「菜梗掃地」/51.webp,b329973784f1c7cfe67a3ab6cdf7b0706ed0f75009e67ddca43e985fb8789ad2,replacement_grid,0,0,512,512,93d77c60bddb10a0320e8d80ad8c7755d617feafe8446fed6d07754b8ccca8e3,True,False
沙拉貓貓,ROUND_1,5,52,2,下段「菜梗掃地」,沙拉貓貓/ROUND_1/09_下段「菜梗掃地」/52.webp,b329973784f1c7cfe67a3ab6cdf7b0706ed0f75009e67ddca43e985fb8789ad2,replacement_grid,512,0,512,512,644ad80da59d0db16af80cfe76054f133ce91eca4a55d5b6e412caf8db1dcdde,True,False
